Transaction_ID,Transaction_Amount,Quantity,Customer_Age,Account_Age_Days,Transaction_Hour,Product_Category,Payment_Method,Device_Used,Address_Match,Is_Fraud,Customer_ID,Transaction_Time,Previous_Transactions_Count,Failed_Transaction_Attempts,Fraud_Label,Fraud_Reason
114184,47.61,4,48,20,8,Luxury,Debit Card,Tablet,No,0,CUST114184,2026-01-02 01:18:43,37,4,0,Normal Transaction
114185,227.4,2,58,445,12,Clothing,Credit Card,Laptop,No,1,CUST114185,2026-01-16 16:16:43,12,2,1,High Transaction Amount
114186,49.24,2,33,834,0,Clothing,Debit Card,Tablet,No,0,CUST114186,2026-01-16 14:14:43,10,1,0,Normal Transaction
114187,167.47,2,24,21,16,Books,PayPal,Tablet,No,1,CUST114187,2026-01-13 05:22:43,9,2,1,Suspicious Device
114188,139.31,2,43,156,18,Luxury,Debit Card,Mobile,Yes,0,CUST114188,2026-01-27 05:02:43,47,2,0,Normal Transaction
114189,2.49,1,25,678,9,Electronics,UPI,Mobile,No,0,CUST114189,2026-02-14 14:16:43,25,2,0,Normal Transaction
114190,431.7,5,20,457,4,Luxury,PayPal,Tablet,No,1,CUST114190,2026-02-07 12:03:43,19,2,1,Multiple Failed Attempts
114191,247.5,4,53,185,20,Luxury,UPI,Mobile,No,0,CUST114191,2026-02-17 16:11:43,16,3,0,Normal Transaction
114192,412.51,3,20,476,14,Luxury,PayPal,Mobile,Yes,1,CUST114192,2026-01-09 05:32:43,16,0,1,Normal Transaction
114193,0.22,5,30,625,1,Electronics,Debit Card,Tablet,Yes,0,CUST114193,2026-01-31 14:31:43,3,2,0,Normal Transaction
114194,258.83,2,45,469,4,Groceries,Debit Card,Tablet,Yes,0,CUST114194,2026-01-01 19:08:43,4,1,0,Normal Transaction
114195,762.9,5,53,129,10,Books,Credit Card,Tablet,No,1,CUST114195,2026-01-19 04:17:43,22,1,1,High Transaction Amount
114196,1772.89,2,34,195,18,Books,UPI,Mobile,Yes,1,CUST114196,2026-02-22 10:26:43,45,1,1,Suspicious Device
114197,773.95,2,23,345,6,Clothing,Credit Card,Laptop,Yes,0,CUST114197,2026-02-12 12:45:43,9,0,0,Normal Transaction
114198,562.41,3,27,76,4,Books,UPI,Tablet,No,1,CUST114198,2026-01-27 00:52:43,45,0,1,Multiple Failed Attempts
114199,858.91,3,20,180,2,Groceries,UPI,Mobile,Yes,0,CUST114199,2026-02-16 17:13:43,27,1,0,Normal Transaction
114200,680.83,5,47,662,16,Books,UPI,Mobile,Yes,0,CUST114200,2026-02-16 22:28:43,32,3,0,Normal Transaction
114201,69.76,1,24,46,10,Clothing,Debit Card,Laptop,Yes,0,CUST114201,2026-02-15 08:33:43,42,0,0,Normal Transaction
114202,594.0,3,39,488,4,Books,UPI,Laptop,No,1,CUST114202,2026-02-11 06:18:43,25,0,1,Suspicious Device
114203,167.02,2,58,294,23,Groceries,Debit Card,Laptop,No,1,CUST114203,2026-02-04 01:03:43,49,3,1,High Transaction Amount
114204,122.49,5,34,533,10,Books,PayPal,Mobile,No,1,CUST114204,2026-02-02 23:43:43,47,2,1,Multiple Failed Attempts
114205,213.45,2,18,215,3,Luxury,UPI,Laptop,Yes,1,CUST114205,2026-01-16 06:37:43,28,0,1,Multiple Failed Attempts
114206,21.29,2,52,216,9,Groceries,Debit Card,Mobile,No,1,CUST114206,2026-01-04 12:30:43,26,1,1,Normal Transaction
114207,787.93,1,27,381,9,Luxury,Debit Card,Tablet,No,1,CUST114207,2026-02-11 09:12:43,17,1,1,Normal Transaction
114208,235.98,3,26,492,10,Groceries,Credit Card,Mobile,No,0,CUST114208,2026-02-01 17:31:43,39,3,0,Normal Transaction
114209,220.9,1,28,855,16,Books,Debit Card,Laptop,Yes,0,CUST114209,2025-12-30 11:06:43,9,1,0,Normal Transaction
114210,47.95,2,49,585,16,Clothing,PayPal,Mobile,Yes,0,CUST114210,2026-01-23 10:10:43,41,4,0,Normal Transaction
114211,490.68,1,19,171,6,Luxury,Debit Card,Mobile,No,1,CUST114211,2026-02-11 08:08:43,4,1,1,Location Mismatch
114212,241.88,1,31,905,11,Books,Credit Card,Laptop,Yes,0,CUST114212,2026-02-11 23:22:43,9,3,0,Normal Transaction
114213,356.12,2,49,547,12,Electronics,Credit Card,Laptop,No,0,CUST114213,2026-01-04 10:31:43,49,3,0,Normal Transaction
114214,42.51,1,25,493,6,Electronics,Debit Card,Laptop,No,0,CUST114214,2026-01-25 09:44:43,20,3,0,Normal Transaction
114215,22.85,4,58,650,2,Books,Debit Card,Laptop,Yes,1,CUST114215,2026-02-23 11:08:43,23,4,1,Normal Transaction
114216,24.68,4,24,682,9,Electronics,Debit Card,Mobile,Yes,0,CUST114216,2026-03-01 18:58:43,37,0,0,Normal Transaction
114217,65.5,5,44,692,9,Clothing,Credit Card,Tablet,No,0,CUST114217,2026-03-01 02:10:43,2,2,0,Normal Transaction
114218,306.06,4,24,191,17,Electronics,Debit Card,Mobile,Yes,0,CUST114218,2025-12-24 22:05:43,39,1,0,Normal Transaction
114219,48.39,5,47,361,19,Electronics,Debit Card,Laptop,Yes,0,CUST114219,2026-02-02 15:22:43,30,0,0,Normal Transaction
114220,143.02,1,20,463,3,Electronics,Debit Card,Tablet,No,1,CUST114220,2026-01-11 22:02:43,40,3,1,Normal Transaction
114221,505.24,4,49,699,4,Electronics,PayPal,Laptop,Yes,0,CUST114221,2026-01-15 08:34:43,36,0,0,Normal Transaction
114222,78.21,5,22,7,10,Electronics,Credit Card,Mobile,No,1,CUST114222,2026-01-01 12:59:43,1,0,1,Suspicious Device
114223,154.6,1,45,825,5,Books,Debit Card,Mobile,No,1,CUST114223,2026-02-13 03:56:43,1,4,1,Location Mismatch
114224,176.33,5,55,723,0,Books,Debit Card,Laptop,Yes,0,CUST114224,2026-02-13 05:31:43,38,3,0,Normal Transaction
114225,103.5,3,48,246,3,Electronics,UPI,Laptop,No,1,CUST114225,2026-02-08 22:24:43,48,3,1,High Transaction Amount
114226,369.86,4,35,732,12,Books,PayPal,Tablet,Yes,0,CUST114226,2025-12-25 22:47:43,41,1,0,Normal Transaction
114227,436.21,1,32,349,23,Electronics,Debit Card,Tablet,No,1,CUST114227,2026-01-03 01:24:43,43,1,1,Location Mismatch
114228,29.58,3,33,890,13,Clothing,Debit Card,Laptop,Yes,0,CUST114228,2026-01-01 07:31:43,33,1,0,Normal Transaction
114229,49.5,3,50,753,19,Electronics,UPI,Tablet,Yes,0,CUST114229,2025-12-29 19:54:43,41,1,0,Normal Transaction
114230,298.45,4,49,600,7,Books,UPI,Laptop,No,1,CUST114230,2025-12-26 23:55:43,19,0,1,Suspicious Device
114231,337.76,3,24,134,12,Books,UPI,Mobile,No,0,CUST114231,2026-02-26 20:10:43,32,0,0,Normal Transaction
114232,163.54,3,42,805,17,Groceries,Credit Card,Mobile,No,1,CUST114232,2026-01-23 11:17:43,3,1,1,Normal Transaction
114233,106.96,4,58,851,0,Luxury,UPI,Laptop,Yes,1,CUST114233,2026-01-23 21:54:43,44,1,1,High Transaction Amount
114234,1.16,2,30,284,11,Clothing,Debit Card,Laptop,No,1,CUST114234,2026-02-03 08:16:43,43,1,1,High Transaction Amount
114235,503.99,3,47,332,20,Clothing,Credit Card,Laptop,Yes,0,CUST114235,2026-02-05 18:38:43,10,2,0,Normal Transaction
114236,315.49,4,26,502,16,Clothing,PayPal,Laptop,Yes,1,CUST114236,2026-01-15 17:54:43,41,1,1,Multiple Failed Attempts
114237,266.39,4,57,257,9,Luxury,UPI,Mobile,Yes,0,CUST114237,2026-02-26 03:48:43,46,2,0,Normal Transaction
114238,293.09,1,41,191,9,Electronics,Debit Card,Mobile,Yes,0,CUST114238,2026-01-01 17:40:43,4,1,0,Normal Transaction
114239,127.22,1,58,651,5,Clothing,Debit Card,Laptop,Yes,0,CUST114239,2025-12-24 20:50:43,24,3,0,Normal Transaction
114240,467.44,4,21,763,6,Clothing,UPI,Tablet,No,1,CUST114240,2026-01-06 13:39:43,48,4,1,Location Mismatch
114241,161.97,5,30,975,2,Electronics,Debit Card,Laptop,No,0,CUST114241,2026-02-13 11:23:43,36,0,0,Normal Transaction
114242,405.37,4,31,936,17,Clothing,Debit Card,Laptop,Yes,0,CUST114242,2026-01-30 09:53:43,33,3,0,Normal Transaction
114243,177.75,3,47,787,3,Electronics,Debit Card,Mobile,No,1,CUST114243,2026-02-15 11:32:43,8,4,1,Suspicious Device
114244,6.37,3,57,146,8,Clothing,Debit Card,Laptop,No,1,CUST114244,2025-12-25 20:11:43,5,2,1,Normal Transaction
114245,22.51,5,37,229,0,Clothing,PayPal,Laptop,No,1,CUST114245,2026-02-01 08:44:43,17,0,1,Location Mismatch
114246,302.98,3,55,197,5,Clothing,Debit Card,Mobile,No,0,CUST114246,2026-01-17 00:53:43,13,2,0,Normal Transaction
114247,245.81,2,32,848,22,Clothing,Credit Card,Mobile,No,0,CUST114247,2026-01-09 11:00:43,18,2,0,Normal Transaction
114248,446.57,3,22,966,1,Groceries,UPI,Laptop,Yes,1,CUST114248,2026-02-18 16:58:43,13,0,1,Multiple Failed Attempts
114249,656.34,3,40,702,14,Clothing,Debit Card,Mobile,No,1,CUST114249,2026-02-03 10:39:43,39,4,1,Multiple Failed Attempts
114250,144.3,5,28,51,15,Electronics,Credit Card,Mobile,Yes,0,CUST114250,2025-12-25 09:10:43,16,0,0,Normal Transaction
114251,25.51,1,20,707,0,Luxury,Debit Card,Laptop,Yes,0,CUST114251,2025-12-26 09:55:43,34,1,0,Normal Transaction
114252,84.0,4,23,550,6,Books,PayPal,Laptop,Yes,0,CUST114252,2025-12-31 17:09:43,28,2,0,Normal Transaction
114253,291.25,4,49,667,16,Books,Credit Card,Tablet,No,0,CUST114253,2025-12-31 04:03:43,41,1,0,Normal Transaction
114254,139.94,2,24,653,20,Luxury,Debit Card,Laptop,No,0,CUST114254,2026-02-16 22:25:43,16,0,0,Normal Transaction
114255,124.98,4,26,106,3,Groceries,UPI,Laptop,No,1,CUST114255,2026-02-08 13:10:43,42,0,1,Multiple Failed Attempts
114256,832.79,4,30,894,17,Luxury,Debit Card,Tablet,No,1,CUST114256,2025-12-25 23:54:43,7,4,1,Multiple Failed Attempts
114257,10.35,4,35,485,15,Clothing,Credit Card,Tablet,Yes,0,CUST114257,2026-01-06 03:56:43,0,2,0,Normal Transaction
114258,683.37,4,46,111,10,Luxury,PayPal,Laptop,Yes,1,CUST114258,2026-01-06 10:10:43,44,3,1,Location Mismatch
114259,560.48,3,18,288,6,Luxury,Credit Card,Tablet,No,0,CUST114259,2026-01-02 16:32:43,35,0,0,Normal Transaction
114260,931.32,2,24,773,3,Books,Credit Card,Laptop,No,0,CUST114260,2026-02-23 18:16:43,6,3,0,Normal Transaction
114261,302.41,3,25,690,18,Luxury,PayPal,Tablet,No,1,CUST114261,2026-02-23 19:30:43,45,2,1,Normal Transaction
114262,422.4,3,53,995,17,Electronics,UPI,Mobile,Yes,0,CUST114262,2026-02-27 23:37:43,4,1,0,Normal Transaction
114263,601.35,2,42,636,6,Luxury,Debit Card,Tablet,Yes,0,CUST114263,2026-01-14 09:28:43,23,2,0,Normal Transaction
114264,24.28,5,37,475,23,Luxury,Debit Card,Mobile,Yes,1,CUST114264,2026-02-15 05:02:43,27,4,1,Location Mismatch
114265,529.8,2,23,622,20,Electronics,PayPal,Laptop,No,0,CUST114265,2026-02-26 01:18:43,42,3,0,Normal Transaction
114266,235.73,5,28,374,18,Electronics,PayPal,Tablet,No,0,CUST114266,2026-01-01 11:10:43,16,3,0,Normal Transaction
114267,332.07,5,55,909,14,Groceries,Credit Card,Tablet,No,0,CUST114267,2026-01-31 19:13:43,36,1,0,Normal Transaction
114268,14.18,2,22,219,1,Books,Credit Card,Laptop,No,0,CUST114268,2026-02-18 02:15:43,19,1,0,Normal Transaction
114269,101.58,3,18,383,13,Groceries,Debit Card,Laptop,No,1,CUST114269,2026-02-28 20:46:43,2,0,1,High Transaction Amount
114270,685.06,3,42,866,21,Groceries,UPI,Laptop,Yes,0,CUST114270,2026-01-30 06:40:43,36,2,0,Normal Transaction
114271,778.51,3,42,495,3,Clothing,PayPal,Tablet,Yes,0,CUST114271,2026-01-02 13:37:43,25,4,0,Normal Transaction
114272,224.94,4,20,125,19,Books,Debit Card,Laptop,Yes,0,CUST114272,2026-03-02 02:27:43,14,0,0,Normal Transaction
114273,404.75,5,30,999,14,Luxury,UPI,Laptop,Yes,0,CUST114273,2026-02-04 13:38:43,47,2,0,Normal Transaction
114274,28.83,3,22,762,11,Luxury,UPI,Tablet,Yes,0,CUST114274,2026-01-27 17:09:43,7,1,0,Normal Transaction
114275,603.15,1,27,255,5,Clothing,UPI,Mobile,Yes,0,CUST114275,2026-01-22 06:28:43,12,4,0,Normal Transaction
114276,136.04,5,19,373,1,Clothing,UPI,Mobile,Yes,0,CUST114276,2026-01-02 13:46:43,47,1,0,Normal Transaction
114277,605.24,1,54,476,19,Groceries,UPI,Tablet,Yes,1,CUST114277,2026-01-12 00:09:43,2,1,1,Multiple Failed Attempts
114278,125.59,2,44,821,9,Clothing,UPI,Tablet,No,0,CUST114278,2025-12-27 12:40:43,0,3,0,Normal Transaction
114279,114.13,3,43,374,15,Groceries,UPI,Mobile,Yes,0,CUST114279,2026-02-06 09:35:43,8,2,0,Normal Transaction
114280,231.56,5,29,88,16,Electronics,Credit Card,Tablet,Yes,0,CUST114280,2026-01-21 10:34:43,30,0,0,Normal Transaction
114281,494.58,5,59,285,0,Clothing,UPI,Laptop,Yes,1,CUST114281,2025-12-26 07:12:43,40,3,1,Multiple Failed Attempts
114282,849.42,1,28,954,19,Luxury,Debit Card,Laptop,No,0,CUST114282,2026-01-22 23:35:43,25,2,0,Normal Transaction
114283,131.01,2,26,41,9,Books,PayPal,Laptop,No,0,CUST114283,2026-01-26 18:28:43,16,2,0,Normal Transaction
114284,363.18,2,20,36,22,Clothing,Debit Card,Mobile,No,1,CUST114284,2026-01-22 13:59:43,33,2,1,Multiple Failed Attempts
114285,468.8,3,53,793,19,Books,Credit Card,Mobile,Yes,0,CUST114285,2026-02-02 11:56:43,8,4,0,Normal Transaction
114286,24.4,1,50,294,23,Books,Debit Card,Laptop,No,1,CUST114286,2026-01-18 15:53:43,12,3,1,Suspicious Device
114287,318.58,4,40,798,17,Groceries,UPI,Tablet,Yes,0,CUST114287,2026-02-05 11:33:43,4,0,0,Normal Transaction
114288,60.27,1,33,989,15,Groceries,Credit Card,Tablet,No,1,CUST114288,2026-02-09 19:47:43,40,3,1,Suspicious Device
114289,189.5,2,34,614,12,Books,PayPal,Laptop,Yes,0,CUST114289,2026-02-21 09:48:43,12,1,0,Normal Transaction
114290,148.36,2,44,130,19,Clothing,Credit Card,Mobile,Yes,0,CUST114290,2026-02-02 01:54:43,0,2,0,Normal Transaction
114291,87.13,5,44,662,22,Books,PayPal,Mobile,Yes,0,CUST114291,2026-01-28 14:36:43,24,1,0,Normal Transaction
114292,133.22,5,32,374,13,Groceries,Credit Card,Laptop,No,0,CUST114292,2026-01-29 16:02:43,46,3,0,Normal Transaction
114293,158.93,5,39,553,19,Books,PayPal,Tablet,No,1,CUST114293,2026-01-24 16:29:43,3,0,1,Location Mismatch
114294,171.4,1,40,360,17,Books,Credit Card,Mobile,No,0,CUST114294,2026-02-26 07:49:43,35,1,0,Normal Transaction
114295,467.04,2,27,38,6,Luxury,Credit Card,Tablet,No,1,CUST114295,2026-02-24 23:43:43,9,1,1,High Transaction Amount
114296,690.15,1,45,27,22,Groceries,Debit Card,Laptop,Yes,0,CUST114296,2026-02-06 14:31:43,27,4,0,Normal Transaction
114297,299.28,5,41,901,5,Luxury,UPI,Mobile,Yes,1,CUST114297,2026-02-23 03:23:43,5,3,1,Multiple Failed Attempts
114298,172.26,5,46,184,0,Luxury,Debit Card,Mobile,Yes,0,CUST114298,2026-02-03 22:03:43,26,1,0,Normal Transaction
114299,270.1,2,53,428,6,Books,Credit Card,Tablet,No,1,CUST114299,2026-02-06 13:29:43,11,3,1,High Transaction Amount
114300,517.56,4,52,239,5,Books,Debit Card,Tablet,No,1,CUST114300,2026-01-26 21:33:43,47,0,1,High Transaction Amount
114301,96.44,2,31,336,5,Luxury,UPI,Mobile,No,1,CUST114301,2026-01-08 11:13:43,2,1,1,Location Mismatch
114302,45.13,3,42,168,3,Groceries,Credit Card,Mobile,No,0,CUST114302,2026-02-27 22:00:43,45,0,0,Normal Transaction
114303,28.58,5,21,139,15,Groceries,UPI,Tablet,Yes,0,CUST114303,2026-01-29 08:04:43,32,1,0,Normal Transaction
114304,224.29,5,52,819,11,Books,Credit Card,Mobile,Yes,1,CUST114304,2026-01-25 01:38:43,9,2,1,High Transaction Amount
114305,511.54,1,30,699,11,Luxury,UPI,Laptop,No,0,CUST114305,2026-02-08 12:16:43,30,4,0,Normal Transaction
114306,91.64,1,37,424,12,Luxury,PayPal,Laptop,Yes,0,CUST114306,2026-02-11 19:06:43,14,4,0,Normal Transaction
114307,349.67,5,36,747,23,Books,UPI,Laptop,No,1,CUST114307,2026-01-23 05:43:43,6,4,1,Normal Transaction
114308,87.26,1,31,520,0,Luxury,Debit Card,Laptop,No,0,CUST114308,2026-02-01 23:15:43,35,0,0,Normal Transaction
114309,677.18,5,53,614,0,Groceries,UPI,Laptop,Yes,1,CUST114309,2026-02-06 07:49:43,13,3,1,Normal Transaction
114310,47.53,2,34,73,7,Books,PayPal,Tablet,Yes,1,CUST114310,2026-01-23 23:22:43,47,4,1,Suspicious Device
114311,376.65,3,48,159,11,Groceries,Debit Card,Laptop,Yes,0,CUST114311,2026-02-07 22:14:43,13,1,0,Normal Transaction
114312,119.01,3,43,399,12,Groceries,Debit Card,Laptop,Yes,0,CUST114312,2026-01-14 12:48:43,2,1,0,Normal Transaction
114313,47.67,5,26,344,2,Books,Debit Card,Mobile,No,0,CUST114313,2025-12-28 01:08:43,48,2,0,Normal Transaction
114314,34.06,2,28,659,8,Electronics,Debit Card,Mobile,No,0,CUST114314,2026-01-04 08:31:43,45,0,0,Normal Transaction
114315,4.69,5,37,940,10,Groceries,PayPal,Laptop,No,0,CUST114315,2026-01-04 20:16:43,49,1,0,Normal Transaction
114316,550.89,4,30,124,11,Groceries,Credit Card,Mobile,Yes,0,CUST114316,2026-01-05 21:31:43,2,1,0,Normal Transaction
114317,743.61,2,55,83,9,Electronics,Debit Card,Tablet,Yes,0,CUST114317,2026-02-21 11:49:43,21,2,0,Normal Transaction
114318,10.68,2,51,292,8,Luxury,PayPal,Mobile,Yes,0,CUST114318,2026-02-07 16:07:43,18,2,0,Normal Transaction
114319,82.87,4,56,665,15,Clothing,Credit Card,Laptop,No,1,CUST114319,2026-01-09 10:49:43,34,3,1,Multiple Failed Attempts
114320,79.11,1,22,444,22,Luxury,Credit Card,Mobile,No,1,CUST114320,2026-01-25 19:17:43,11,3,1,Suspicious Device
114321,22.26,1,29,364,0,Luxury,UPI,Tablet,Yes,1,CUST114321,2026-01-10 05:42:43,4,3,1,High Transaction Amount
114322,136.86,2,31,554,13,Groceries,Credit Card,Laptop,No,1,CUST114322,2026-01-09 16:14:43,9,1,1,Location Mismatch
114323,36.4,5,54,403,4,Luxury,UPI,Laptop,Yes,1,CUST114323,2026-02-08 05:49:43,40,2,1,Suspicious Device
114324,297.29,3,29,496,17,Groceries,PayPal,Mobile,Yes,0,CUST114324,2026-02-23 23:42:43,32,0,0,Normal Transaction
114325,390.99,3,51,984,9,Luxury,Credit Card,Laptop,Yes,1,CUST114325,2026-01-15 08:37:43,12,3,1,Location Mismatch
114326,13.21,1,38,949,16,Electronics,Debit Card,Laptop,No,0,CUST114326,2026-02-21 00:02:43,34,4,0,Normal Transaction
114327,245.67,4,33,550,13,Books,Credit Card,Tablet,No,1,CUST114327,2026-02-13 01:09:43,31,1,1,Suspicious Device
114328,89.67,1,37,198,6,Groceries,UPI,Mobile,Yes,0,CUST114328,2026-01-03 05:31:43,10,0,0,Normal Transaction
114329,40.17,5,23,815,4,Electronics,Credit Card,Tablet,No,0,CUST114329,2025-12-27 13:25:43,47,1,0,Normal Transaction
114330,1048.91,1,21,3,12,Clothing,Credit Card,Mobile,Yes,1,CUST114330,2026-02-12 06:46:43,37,3,1,Multiple Failed Attempts
114331,172.03,5,19,982,18,Books,Credit Card,Laptop,No,1,CUST114331,2026-01-03 04:59:43,23,1,1,Multiple Failed Attempts
114332,214.14,2,24,277,16,Clothing,Credit Card,Laptop,Yes,1,CUST114332,2026-02-02 00:27:43,34,3,1,Location Mismatch
114333,512.86,4,27,247,5,Groceries,UPI,Mobile,No,1,CUST114333,2026-01-08 17:59:43,18,1,1,Multiple Failed Attempts
114334,3.76,5,29,933,18,Luxury,UPI,Laptop,No,1,CUST114334,2026-01-02 15:33:43,5,3,1,Suspicious Device
114335,15.81,3,21,54,20,Books,Credit Card,Tablet,No,1,CUST114335,2026-02-03 01:14:43,39,2,1,Multiple Failed Attempts
114336,367.63,5,50,654,19,Books,Debit Card,Tablet,Yes,0,CUST114336,2025-12-29 02:31:43,44,2,0,Normal Transaction
114337,234.21,5,29,497,15,Luxury,PayPal,Laptop,No,0,CUST114337,2026-01-18 00:24:43,43,2,0,Normal Transaction
114338,186.41,2,18,514,19,Luxury,PayPal,Tablet,No,0,CUST114338,2026-02-28 19:57:43,41,2,0,Normal Transaction
114339,232.13,1,50,515,4,Clothing,Debit Card,Laptop,Yes,0,CUST114339,2026-01-16 22:22:43,34,2,0,Normal Transaction
114340,793.68,5,54,518,3,Groceries,Debit Card,Tablet,No,1,CUST114340,2026-02-18 16:51:43,3,4,1,Multiple Failed Attempts
114341,308.03,5,45,138,5,Clothing,Debit Card,Tablet,No,1,CUST114341,2026-01-11 14:23:43,32,1,1,High Transaction Amount
114342,457.98,4,40,283,3,Groceries,UPI,Mobile,No,1,CUST114342,2026-01-12 06:36:43,12,2,1,Normal Transaction
114343,14.76,1,31,269,6,Luxury,UPI,Tablet,No,1,CUST114343,2025-12-24 04:26:43,35,4,1,Multiple Failed Attempts
114344,195.3,5,25,302,1,Electronics,Credit Card,Laptop,No,0,CUST114344,2026-01-24 21:43:43,42,4,0,Normal Transaction
114345,321.22,3,18,301,14,Luxury,Credit Card,Mobile,No,0,CUST114345,2026-01-28 18:52:43,18,1,0,Normal Transaction
114346,220.39,3,19,158,13,Clothing,Debit Card,Mobile,No,1,CUST114346,2026-01-19 14:58:43,42,1,1,Multiple Failed Attempts
114347,529.1,4,22,585,19,Electronics,PayPal,Mobile,Yes,0,CUST114347,2026-01-13 03:55:43,11,3,0,Normal Transaction
114348,498.55,3,33,379,16,Clothing,UPI,Mobile,No,0,CUST114348,2026-02-05 05:04:43,10,3,0,Normal Transaction
114349,187.77,1,29,917,23,Clothing,Credit Card,Tablet,Yes,0,CUST114349,2026-01-24 11:01:43,5,2,0,Normal Transaction
114350,110.28,1,23,255,12,Luxury,Credit Card,Mobile,Yes,1,CUST114350,2026-02-17 05:50:43,11,0,1,Suspicious Device
114351,162.14,3,33,303,20,Books,Debit Card,Tablet,Yes,0,CUST114351,2026-01-01 14:20:43,26,3,0,Normal Transaction
114352,478.32,5,46,440,10,Luxury,Debit Card,Tablet,No,0,CUST114352,2025-12-26 07:31:43,40,0,0,Normal Transaction
114353,228.86,3,40,663,10,Books,Debit Card,Mobile,No,1,CUST114353,2026-01-26 04:01:43,24,3,1,Normal Transaction
114354,412.91,2,36,52,14,Luxury,UPI,Tablet,No,1,CUST114354,2026-01-06 16:55:43,41,4,1,Normal Transaction
114355,31.61,4,36,316,19,Electronics,PayPal,Laptop,Yes,0,CUST114355,2026-01-17 21:50:43,2,4,0,Normal Transaction
114356,903.82,5,45,5,13,Clothing,Credit Card,Tablet,Yes,0,CUST114356,2026-02-06 05:02:43,2,4,0,Normal Transaction
114357,296.99,4,25,90,0,Electronics,Credit Card,Mobile,Yes,1,CUST114357,2026-02-11 18:51:43,19,0,1,Suspicious Device
114358,72.46,4,54,665,6,Groceries,PayPal,Tablet,Yes,0,CUST114358,2025-12-26 11:51:43,27,2,0,Normal Transaction
114359,532.65,5,41,947,12,Luxury,PayPal,Laptop,Yes,1,CUST114359,2026-01-15 11:53:43,22,3,1,Multiple Failed Attempts
114360,149.2,3,43,529,5,Groceries,Credit Card,Laptop,No,1,CUST114360,2026-01-06 02:56:43,47,3,1,Normal Transaction
114361,326.49,4,56,763,15,Clothing,Debit Card,Laptop,Yes,0,CUST114361,2026-01-31 13:13:43,2,0,0,Normal Transaction
114362,365.69,1,50,301,10,Clothing,PayPal,Tablet,Yes,0,CUST114362,2026-01-02 17:37:43,41,4,0,Normal Transaction
114363,52.72,3,42,527,9,Clothing,PayPal,Mobile,Yes,0,CUST114363,2026-02-26 07:07:43,23,2,0,Normal Transaction
114364,150.63,2,38,825,13,Electronics,Debit Card,Laptop,No,1,CUST114364,2026-02-01 20:16:43,42,3,1,Normal Transaction
114365,44.37,1,42,312,13,Groceries,Credit Card,Mobile,No,0,CUST114365,2026-02-02 21:39:43,39,2,0,Normal Transaction
114366,447.36,3,25,553,14,Electronics,PayPal,Mobile,Yes,0,CUST114366,2026-01-05 19:11:43,5,2,0,Normal Transaction
114367,377.1,1,18,117,1,Luxury,UPI,Laptop,Yes,1,CUST114367,2026-01-25 17:18:43,19,1,1,Location Mismatch
114368,813.22,1,27,298,12,Books,Debit Card,Mobile,Yes,0,CUST114368,2026-02-04 17:07:43,10,2,0,Normal Transaction
114369,388.44,1,46,366,17,Clothing,PayPal,Tablet,Yes,0,CUST114369,2026-02-01 17:57:43,31,1,0,Normal Transaction
114370,672.51,2,38,405,9,Electronics,PayPal,Laptop,Yes,0,CUST114370,2026-01-11 19:47:43,26,0,0,Normal Transaction
114371,2.96,2,29,113,17,Clothing,PayPal,Tablet,Yes,0,CUST114371,2026-01-23 12:41:43,20,4,0,Normal Transaction
114372,237.49,3,49,11,17,Books,UPI,Laptop,Yes,0,CUST114372,2026-02-05 18:18:43,43,1,0,Normal Transaction
114373,82.09,4,45,137,5,Groceries,PayPal,Mobile,No,1,CUST114373,2026-02-07 08:20:43,47,2,1,Normal Transaction
114374,2.76,2,26,858,7,Groceries,PayPal,Laptop,Yes,0,CUST114374,2026-01-29 12:04:43,49,4,0,Normal Transaction
114375,192.6,2,47,552,3,Groceries,Debit Card,Mobile,No,1,CUST114375,2026-01-18 18:09:43,12,2,1,Multiple Failed Attempts
114376,47.0,2,30,293,14,Groceries,PayPal,Laptop,No,0,CUST114376,2026-03-01 11:49:43,21,2,0,Normal Transaction
114377,1355.56,5,40,329,1,Books,PayPal,Tablet,No,1,CUST114377,2026-01-03 19:24:43,34,1,1,High Transaction Amount
114378,155.55,5,57,3,0,Books,Debit Card,Mobile,No,1,CUST114378,2026-02-21 09:11:43,46,0,1,Multiple Failed Attempts
114379,546.21,5,48,638,0,Clothing,UPI,Laptop,No,0,CUST114379,2026-01-13 01:59:43,21,2,0,Normal Transaction
114380,207.14,5,22,3,8,Luxury,Debit Card,Laptop,Yes,1,CUST114380,2026-01-27 21:07:43,27,1,1,Normal Transaction
114381,106.0,4,37,835,5,Groceries,Debit Card,Mobile,Yes,0,CUST114381,2026-02-10 21:12:43,20,2,0,Normal Transaction
